date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:38:57	42251/42251	---MCZ	200	added ('OK')	application/json	date:Tue,%2028%20May%202024%2014:38:56%20GMT	https://BANTUDAGANG.com/wp-json/wp/v2/posts/2244	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-json/wp/v2/posts/2244.json	(from https://BANTUDAGANG.com/membuat-toko-online-langkah-awal-berjualan-online/)
21:38:58	2607/2607	---MCZ	200	added ('OK')	application/json	date:Tue,%2028%20May%202024%2014:38:57%20GMT	https://BANTUDAGANG.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2FBANTUDAGANG.com%2Fmembuat-toko-online-langkah-awal-berjualan-online%2F	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-json/oembed/1.0/embedd96e.json	(from https://BANTUDAGANG.com/membuat-toko-online-langkah-awal-berjualan-online/)
21:38:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20May%202024%2014:38:58%20GMT	https://BANTUDAGANG.com/?p=2244	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/index4c6d.html	(from https://BANTUDAGANG.com/membuat-toko-online-langkah-awal-berjualan-online/)
21:38:59	3163/3163	---MC-	200	added ('OK')	text/xml	date:Tue,%2028%20May%202024%2014:38:58%20GMT	https://BANTUDAGANG.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2FBANTUDAGANG.com%2Fmembuat-toko-online-langkah-awal-berjualan-online%2F&format=xml	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-json/oembed/1.0/embed965d	(from https://BANTUDAGANG.com/membuat-toko-online-langkah-awal-berjualan-online/)
21:39:00	30638/30638	---M--	200	added ('OK')	image/jpeg	etag:%2265112677-77ae%22	https://BANTUDAGANG.com/wp-content/uploads/2023/09/marketplace.jpeg	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/09/marketplace.jpg	(from https://BANTUDAGANG.com/membuat-toko-online-langkah-awal-berjualan-online/)
21:39:00	7883/7883	---M--	200	added ('OK')	image/jpeg	etag:%22651126af-1ecb%22	https://BANTUDAGANG.com/wp-content/uploads/2023/09/Membuat-dan-Mengelola-Produk-300x245.jpg	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/09/Membuat-dan-Mengelola-Produk-300x245.jpg	(from https://BANTUDAGANG.com/membuat-toko-online-langkah-awal-berjualan-online/)
21:39:01	18216/18216	---M--	200	added ('OK')	image/jpeg	etag:%22651126ca-4728%22	https://BANTUDAGANG.com/wp-content/uploads/2023/09/Desain-Toko-Online-300x285.jpg	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/09/Desain-Toko-Online-300x285.jpg	(from https://BANTUDAGANG.com/membuat-toko-online-langkah-awal-berjualan-online/)
21:39:02	9902/9902	---M--	200	added ('OK')	image/jpeg	etag:%22651126e3-26ae%22	https://BANTUDAGANG.com/wp-content/uploads/2023/09/konfigurasi-Pembayaran-dan-Pengiriman-300x182.jpg	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/09/konfigurasi-Pembayaran-dan-Pengiriman-300x182.jpg	(from https://BANTUDAGANG.com/membuat-toko-online-langkah-awal-berjualan-online/)
21:39:03	7458/7458	---M--	200	added ('OK')	image/jpeg	etag:%2265112708-1d22%22	https://BANTUDAGANG.com/wp-content/uploads/2023/09/Peluncuran-Toko-Online-300x150.jpg	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/09/Peluncuran-Toko-Online-300x150.jpg	(from https://BANTUDAGANG.com/membuat-toko-online-langkah-awal-berjualan-online/)
21:39:04	9256/9256	---M--	200	added ('OK')	image/jpeg	etag:%2265112726-2428%22	https://BANTUDAGANG.com/wp-content/uploads/2023/09/Mengelola-dan-Mempromosikan-Toko-Online-300x200.jpg	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/09/Mengelola-dan-Mempromosikan-Toko-Online-300x200.jpg	(from https://BANTUDAGANG.com/membuat-toko-online-langkah-awal-berjualan-online/)
21:39:06	8171/8171	---M--	200	added ('OK')	image/jpeg	etag:%2265112749-1feb%22	https://BANTUDAGANG.com/wp-content/uploads/2023/09/Mengukur-dan-Meningkatkan-Kinerja-300x179.jpg	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/09/Mengukur-dan-Meningkatkan-Kinerja-300x179.jpg	(from https://BANTUDAGANG.com/membuat-toko-online-langkah-awal-berjualan-online/)
21:39:06	46402/46402	---M--	200	added ('OK')	image/png	etag:%2265112765-b542%22	https://BANTUDAGANG.com/wp-content/uploads/2023/09/Omnichannel-Bantu-dagang-300x220.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/09/Omnichannel-Bantu-dagang-300x220.png	(from https://BANTUDAGANG.com/membuat-toko-online-langkah-awal-berjualan-online/)
21:39:07	54947/54947	---M--	200	added ('OK')	image/jpeg	etag:%2264e6f5e3-d6a3%22	https://BANTUDAGANG.com/wp-content/uploads/2023/08/planning-finance-business-presentation-businessman-sales-1584859-pxhere.com_-1024x660.jpg	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/08/planning-finance-business-presentation-businessman-sales-1584859-pxhere.com_-1024x660.jpg	(from https://BANTUDAGANG.com/membuat-toko-online-langkah-awal-berjualan-online/)
21:39:09	7832/7832	---MCZ	200	added ('OK')	text/css	etag:W/%2264aa10dc-1e98%22	https://BANTUDAGANG.com/wp-content/uploads/elementor/css/post-660.css?ver=1688867036	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/elementor/css/post-6608c1d.css	(from https://BANTUDAGANG.com/membuat-toko-online-langkah-awal-berjualan-online/)
21:39:11	5465/5465	---MCZ	200	added ('OK')	application/json	date:Tue,%2028%20May%202024%2014:39:09%20GMT	https://BANTUDAGANG.com/wp-json/wp/v2/categories/15	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-json/wp/v2/categories/15.json	(from https://BANTUDAGANG.com/category/tips-trick/)
21:39:11	43780/43780	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22c25158592e2cb2dda765c66d44f6742e%22	https://BANTUDAGANG.com/category/tips-trick/feed/	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/category/tips-trick/feed/index.html	(from https://BANTUDAGANG.com/category/tips-trick/)
21:39:12	52948/52948	---MCZ	200	added ('OK')	text/css	etag:W/%226462e7b5-ced4%22	https://BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-986.css?ver=1692884952	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-9867c84.css	(from https://BANTUDAGANG.com/8-tips-sukses-berjualan-di-marketplace-bikin-omzet-melesat/)
21:39:12	185262/185262	---M--	200	added ('OK')	image/jpeg	etag:%2264e6f5e3-2d3ae%22	https://BANTUDAGANG.com/wp-content/uploads/2023/08/planning-finance-business-presentation-businessman-sales-1584859-pxhere.com_-scaled.jpg	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/08/planning-finance-business-presentation-businessman-sales-1584859-pxhere.com_-scaled.jpg	(from https://BANTUDAGANG.com/8-tips-sukses-berjualan-di-marketplace-bikin-omzet-melesat/)
21:39:14	27460/27460	---MCZ	200	added ('OK')	application/json	date:Tue,%2028%20May%202024%2014:39:13%20GMT	https://BANTUDAGANG.com/wp-json/wp/v2/posts/2082	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-json/wp/v2/posts/2082.json	(from https://BANTUDAGANG.com/8-tips-sukses-berjualan-di-marketplace-bikin-omzet-melesat/)
21:39:14	1205/1205	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22c25158592e2cb2dda765c66d44f6742e%22	https://BANTUDAGANG.com/8-tips-sukses-berjualan-di-marketplace-bikin-omzet-melesat/feed/	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/8-tips-sukses-berjualan-di-marketplace-bikin-omzet-melesat/feed/index.html	(from https://BANTUDAGANG.com/8-tips-sukses-berjualan-di-marketplace-bikin-omzet-melesat/)
21:39:15	2704/2704	---MCZ	200	added ('OK')	application/json	date:Tue,%2028%20May%202024%2014:39:14%20GMT	https://BANTUDAGANG.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2FBANTUDAGANG.com%2F8-tips-sukses-berjualan-di-marketplace-bikin-omzet-melesat%2F	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-json/oembed/1.0/embed5286.json	(from https://BANTUDAGANG.com/8-tips-sukses-berjualan-di-marketplace-bikin-omzet-melesat/)
21:39:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20May%202024%2014:39:15%20GMT	https://BANTUDAGANG.com/?p=2082	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/indexb0f2.html	(from https://BANTUDAGANG.com/8-tips-sukses-berjualan-di-marketplace-bikin-omzet-melesat/)
21:39:16	3260/3260	---MC-	200	added ('OK')	text/xml	date:Tue,%2028%20May%202024%2014:39:15%20GMT	https://BANTUDAGANG.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2FBANTUDAGANG.com%2F8-tips-sukses-berjualan-di-marketplace-bikin-omzet-melesat%2F&format=xml	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-json/oembed/1.0/embedc0b7	(from https://BANTUDAGANG.com/8-tips-sukses-berjualan-di-marketplace-bikin-omzet-melesat/)
21:39:17	6996/6996	---MCZ	200	added ('OK')	text/javascript	etag:W/%226462e7b5-1b54%22	https://BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-986.js?ver=1692884952	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-9867c84.js	(from https://BANTUDAGANG.com/8-tips-sukses-berjualan-di-marketplace-bikin-omzet-melesat/)
21:39:18	397474/397474	---M--	200	added ('OK')	image/jpeg	etag:%2264d0539e-610a2%22	https://BANTUDAGANG.com/wp-content/uploads/2023/08/Toko-Online-scaled.jpg	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/08/Toko-Online-scaled.jpg	(from https://BANTUDAGANG.com/omnichannel-marketplace-fungsi-manfaat-dan-cara-kerjanya/)
21:39:19	52948/52948	---MCZ	200	added ('OK')	text/css	etag:W/%226462e7b5-ced4%22	https://BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-986.css?ver=1692885040	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-9863b77.css	(from https://BANTUDAGANG.com/omnichannel-marketplace-fungsi-manfaat-dan-cara-kerjanya/)
21:39:19	1170/1170	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22c25158592e2cb2dda765c66d44f6742e%22	https://BANTUDAGANG.com/omnichannel-marketplace-fungsi-manfaat-dan-cara-kerjanya/feed/	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/omnichannel-marketplace-fungsi-manfaat-dan-cara-kerjanya/feed/index.html	(from https://BANTUDAGANG.com/omnichannel-marketplace-fungsi-manfaat-dan-cara-kerjanya/)
21:39:20	26512/26512	---MCZ	200	added ('OK')	application/json	date:Tue,%2028%20May%202024%2014:39:19%20GMT	https://BANTUDAGANG.com/wp-json/wp/v2/posts/1742	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-json/wp/v2/posts/1742.json	(from https://BANTUDAGANG.com/omnichannel-marketplace-fungsi-manfaat-dan-cara-kerjanya/)
21:39:21	2602/2602	---MCZ	200	added ('OK')	application/json	date:Tue,%2028%20May%202024%2014:39:20%20GMT	https://BANTUDAGANG.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2FBANTUDAGANG.com%2Fomnichannel-marketplace-fungsi-manfaat-dan-cara-kerjanya%2F	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-json/oembed/1.0/embeddad8.json	(from https://BANTUDAGANG.com/omnichannel-marketplace-fungsi-manfaat-dan-cara-kerjanya/)
21:39:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20May%202024%2014:39:21%20GMT	https://BANTUDAGANG.com/?p=1742	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/indexe1b1.html	(from https://BANTUDAGANG.com/omnichannel-marketplace-fungsi-manfaat-dan-cara-kerjanya/)
21:39:22	65902/65902	---M--	200	added ('OK')	image/jpeg	etag:%2264d0539f-1016e%22	https://BANTUDAGANG.com/wp-content/uploads/2023/08/Toko-Online-1024x683.jpg	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/08/Toko-Online-1024x683.jpg	(from https://BANTUDAGANG.com/omnichannel-marketplace-fungsi-manfaat-dan-cara-kerjanya/)
21:39:22	3158/3158	---MC-	200	added ('OK')	text/xml	date:Tue,%2028%20May%202024%2014:39:21%20GMT	https://BANTUDAGANG.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2FBANTUDAGANG.com%2Fomnichannel-marketplace-fungsi-manfaat-dan-cara-kerjanya%2F&format=xml	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-json/oembed/1.0/embedcdce	(from https://BANTUDAGANG.com/omnichannel-marketplace-fungsi-manfaat-dan-cara-kerjanya/)
21:39:23	31696/31696	---M--	200	added ('OK')	image/png	etag:%2264d05287-7bd0%22	https://BANTUDAGANG.com/wp-content/uploads/2023/08/omnichannel.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/08/omnichannel.png	(from https://BANTUDAGANG.com/omnichannel-marketplace-fungsi-manfaat-dan-cara-kerjanya/)
21:39:25	6996/6996	---MCZ	200	added ('OK')	text/javascript	etag:W/%226462e7b5-1b54%22	https://BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-986.js?ver=1692885040	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-9863b77.js	(from https://BANTUDAGANG.com/omnichannel-marketplace-fungsi-manfaat-dan-cara-kerjanya/)
21:39:26	5342/5342	---MCZ	200	added ('OK')	application/json	date:Tue,%2028%20May%202024%2014:39:25%20GMT	https://BANTUDAGANG.com/wp-json/wp/v2/categories/16	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-json/wp/v2/categories/16.json	(from https://BANTUDAGANG.com/category/updates/)
21:39:27	14559/14559	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22c25158592e2cb2dda765c66d44f6742e%22	https://BANTUDAGANG.com/category/updates/feed/	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/category/updates/feed/index.html	(from https://BANTUDAGANG.com/category/updates/)
21:39:27	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2028%20May%202024%2014:39:27%20GMT	http://static.addtoany.com/	/home/nehphren/kwu/omnichanel1/static.addtoany.com/index.html	(from https://BANTUDAGANG.com/)
21:39:27	1047/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22c25158592e2cb2dda765c66d44f6742e%22	https://BANTUDAGANG.com/comments/feed/	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/comments/feed/index.html	(from https://BANTUDAGANG.com/)
21:39:28	87553/87553	UR-MCZ	200	added ('OK')	text/javascript	etag:W/%22654ba072-15601%22	https://BANTUDAGANG.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://BANTUDAGANG.com/)
21:39:28	56774/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22c25158592e2cb2dda765c66d44f6742e%22	https://BANTUDAGANG.com/feed/	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/feed/index.html	(from https://BANTUDAGANG.com/)
21:39:29	186/186	UR-MC-	412	error ('Precondition%20Failed')	text/html	date:Tue,%2028%20May%202024%2014:39:28%20GMT	https://static.addtoany.com/menu/page.js	/home/nehphren/kwu/omnichanel1/static.addtoany.com/menu/page.js	(from https://BANTUDAGANG.com/)
21:39:31	247783/-1	---M--	200	added ('OK')	application/json	date:Tue,%2028%20May%202024%2014:39:29%20GMT	https://BANTUDAGANG.com/wp-json/	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-json/index.html	(from https://BANTUDAGANG.com/)
21:39:33	231964/231964	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2028%20May%202024%2014:39:32%20GMT	https://BANTUDAGANG.com/wp-json/wp/v2/pages/2121	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-json/wp/v2/pages/2121.json	(from https://BANTUDAGANG.com/)
21:39:59	13577/13577	UR-MCZ	200	added ('OK')	text/javascript	etag:W/%2264d2efe2-3509%22	https://BANTUDAGANG.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://BANTUDAGANG.com/)
21:39:59	15055/15055	UR-MCZ	200	added ('OK')	text/javascript	etag:W/%226449f50c-3acf%22	https://BANTUDAGANG.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.12.2	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.mine56c.js	(from https://BANTUDAGANG.com/)
21:40:03	805/805	UR-MC-	200	added ('OK')	text/xml	date:Tue,%2028%20May%202024%2014:39:32%20GMT	https://BANTUDAGANG.com/xmlrpc.php?rsd	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/xmlrpc0db0.php	(from https://BANTUDAGANG.com/)
21:40:03	198990/198990	URF---	200	added ('OK%20(cached)')	image/png		https://BANTUDAGANG.com/wp-content/uploads/2023/08/langkah-1-shrink.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/08/langkah-1-shrink.png	(from https://BANTUDAGANG.com/)
21:40:03	2323/2323	UR-MCZ	200	added ('OK')	application/json	date:Tue,%2028%20May%202024%2014:39:34%20GMT	https://BANTUDAGANG.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2FBANTUDAGANG.com%2F	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-json/oembed/1.0/embedd3f7.json	(from https://BANTUDAGANG.com/)
21:40:04	56564/56564	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226423983c-dcf4%22	https://BANTUDAGANG.com/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-includes/fonts/dashicons7d4b.eot	(from https://BANTUDAGANG.com/wp-includes/css/dashicons.min.css?ver=6.5.3)
21:40:05	2818/2818	UR-MC-	200	added ('OK')	text/xml	date:Tue,%2028%20May%202024%2014:40:00%20GMT	https://BANTUDAGANG.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2FBANTUDAGANG.com%2F&format=xml	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-json/oembed/1.0/embedc5e8	(from https://BANTUDAGANG.com/)
21:40:05	185628/185628	URF---	200	added ('OK%20(cached)')	image/png		https://BANTUDAGANG.com/wp-content/uploads/2023/08/langkah-2-shrink.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/08/langkah-2-shrink.png	(from https://BANTUDAGANG.com/)
21:40:05	211765/211765	URF---	200	added ('OK%20(cached)')	image/png		https://BANTUDAGANG.com/wp-content/uploads/2023/08/langkah-3-shrink.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/08/langkah-3-shrink.png	(from https://BANTUDAGANG.com/)
21:40:05	196724/196724	URF---	200	added ('OK%20(cached)')	image/png		https://BANTUDAGANG.com/wp-content/uploads/2023/08/langkah-4-shrink.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/08/langkah-4-shrink.png	(from https://BANTUDAGANG.com/)
21:40:06	56392/56392	---M--	200	added ('OK')	application/octet-stream	etag:%226423983c-dc48%22	https://BANTUDAGANG.com/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-includes/fonts/dashicons7d4b.ttf	(from https://BANTUDAGANG.com/wp-includes/css/dashicons.min.css?ver=6.5.3)
21:40:37	222114/222114	URF---	200	added ('OK%20(cached)')	image/png		https://BANTUDAGANG.com/wp-content/uploads/2023/08/langkah-5-shrink.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/08/langkah-5-shrink.png	(from https://BANTUDAGANG.com/)
21:40:37	181128/181128	URF---	200	added ('OK%20(cached)')	image/jpeg		https://BANTUDAGANG.com/wp-content/uploads/2023/08/Group-2137.jpg	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/08/Group-2137.jpg	(from https://BANTUDAGANG.com/)
21:40:37	362079/362079	URF---	200	added ('OK%20(cached)')	image/png		https://BANTUDAGANG.com/wp-content/uploads/2023/08/Group-2138.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/08/Group-2138.png	(from https://BANTUDAGANG.com/)
21:40:38	944/944	UR-MCZ	200	added ('OK')	text/javascript	etag:W/%2264e45813-3b0%22	https://BANTUDAGANG.com/wp-content/uploads/winp-css-js/218.js?ver=1692686355	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/winp-css-js/2189b86.js	(from https://BANTUDAGANG.com/)
21:41:08	664823/664823	URF---	200	added ('OK%20(cached)')	image/png		https://BANTUDAGANG.com/wp-content/uploads/2023/09/BG-Desktop.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/09/BG-Desktop.png	(from https://BANTUDAGANG.com/)
21:41:09	578298/578298	URF---	200	added ('OK%20(cached)')	image/png		https://BANTUDAGANG.com/wp-content/uploads/2023/09/BG-Mobile.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/09/BG-Mobile.png	(from https://BANTUDAGANG.com/)
21:41:09	70428/70428	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://stats.wpmucdn.com/analytics.js	/home/nehphren/kwu/omnichanel1/stats.wpmucdn.com/analytics.js	(from https://BANTUDAGANG.com/)
21:41:09	585722/585722	URF---	200	added ('OK%20(cached)')	image/png		https://BANTUDAGANG.com/wp-content/uploads/2023/09/Mockup.png	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/2023/09/Mockup.png	(from https://BANTUDAGANG.com/)
21:41:09	217/217	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Tue,%2028%20May%202024%2014:40:37%20GMT	https://cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/owl.carousel.min.js	/home/nehphren/kwu/omnichanel1/cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/owl.carousel.min.js	(from https://BANTUDAGANG.com/)
21:41:10	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226449f50c-2876e%22	https://BANTUDAGANG.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://BANTUDAGANG.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
21:41:14	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226449f50c-2876e%22	https://BANTUDAGANG.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://BANTUDAGANG.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
21:41:14	9055/9055	UR-MCZ	200	added ('OK')	text/javascript	etag:W/%22646237f5-235f%22	https://BANTUDAGANG.com/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.min.js?ver=5.7.2	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.min9f31.js	(from https://BANTUDAGANG.com/)
21:41:14	6996/6996	UR-MCZ	200	added ('OK')	text/javascript	etag:W/%226462e7b5-1b54%22	https://BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-986.js?ver=1714487122	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/uploads/essential-addons-elementor/eael-9860a3f.js	(from https://BANTUDAGANG.com/)
21:41:14	6159/6159	UR-MCZ	200	added ('OK')	text/javascript	etag:W/%2264d0555e-180f%22	https://BANTUDAGANG.com/wp-content/plugins/table-of-contents-plus/front.min.js?ver=2302	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/plugins/table-of-contents-plus/front.minb5ce.js	(from https://BANTUDAGANG.com/)
21:41:15	9029/9029	UR-MCZ	200	added ('OK')	text/javascript	etag:W/%226449f569-2345%22	https://BANTUDAGANG.com/wp-content/plugins/ht-mega-for-elementor/assets/js/waypoints.js?ver=2.1.3	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/plugins/ht-mega-for-elementor/assets/js/waypoints4c71.js	(from https://BANTUDAGANG.com/)
21:41:15	62890/62890	UR-MCZ	200	added ('OK')	text/javascript	etag:W/%226449f569-f5aa%22	https://BANTUDAGANG.com/wp-content/plugins/ht-mega-for-elementor/assets/js/htbbootstrap.js?ver=2.1.3	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/plugins/ht-mega-for-elementor/assets/js/htbbootstrap4c71.js	(from https://BANTUDAGANG.com/)
21:41:15	18994/18994	UR-MCZ	200	added ('OK')	text/javascript	etag:W/%226449f569-4a32%22	https://BANTUDAGANG.com/wp-content/plugins/ht-mega-for-elementor/assets/js/popper.min.js?ver=2.1.3	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/plugins/ht-mega-for-elementor/assets/js/popper.min4c71.js	(from https://BANTUDAGANG.com/)
21:41:15	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%226449f50c-12d68%22	https://BANTUDAGANG.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	/home/nehphren/kwu/omnichanel1/BANTUDAGANG.com/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://BANTUDAGANG.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
